S.No,Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments,age_bin
383,2014-08-27 15:23:00,31.0,Male,United States,IN,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,No,No,No,,,No,No,Yes,Yes,No,No,,No,,31-40
384,2014-08-27 15:23:00,25.0,Male,Germany,,No,Yes,Yes,Often,26-100,Yes,Yes,No,No,No,No,Yes,Somewhat easy,No,No,Yes,Yes,No,Yes,No,No,,21-30
385,2014-08-27 15:23:00,26.0,Male,United States,NV,No,No,Yes,Sometimes,6-25,No,Yes,,No,No,No,,,Yes,Yes,Some of them,No,No,No,No,No,,21-30
386,2014-08-27 15:23:00,27.0,Female,United States,CO,No,Yes,Yes,Rarely,1000+,Yes,Yes,Yes,Yes,No,,,,Maybe,Maybe,No,Yes,No,No,,No,,21-30
387,2014-08-27 15:23:00,42.0,Male,New Zealand,,No,No,No,Never,500-1000,No,Yes,,,No,No,,,No,No,Some of them,Yes,Maybe,Maybe,,No,,41-50
388,2014-08-27 15:24:00,29.0,Nah,United States,CA,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,Yes,Yes,No,No,,Very difficult,Yes,No,Some of them,No,No,Maybe,No,No,,21-30
389,2014-08-27 15:24:00,25.0,Female,United States,CA,No,No,Yes,Sometimes,6-25,No,Yes,,,No,No,,Somewhat difficult,Yes,No,Some of them,No,No,Maybe,,No,,21-30
390,2014-08-27 15:24:00,33.0,Female,Sweden,,No,Yes,Yes,Rarely,1000+,No,Yes,Yes,Yes,No,Yes,Yes,,Maybe,No,Some of them,No,No,Yes,,No,,31-40
391,2014-08-27 15:24:00,,All,Zimbabwe,,Yes,Yes,Yes,Often,1-5,No,Yes,No,Yes,No,No,No,Very difficult,Yes,Yes,No,No,Yes,No,No,Yes,,
392,2014-08-27 15:24:00,40.0,Female,United States,PA,No,Yes,Yes,Rarely,1000+,No,No,Yes,No,,,,Somewhat easy,Maybe,Maybe,No,No,No,No,,No,,31-40
393,2014-08-27 15:24:00,31.0,Male,United States,SC,No,No,No,Never,1000+,No,Yes,,No,No,,,Somewhat easy,Yes,No,Some of them,No,No,No,,No,,31-40
394,2014-08-27 15:24:00,26.0,Male,Canada,,No,Yes,Yes,Often,26-100,Yes,Yes,,No,,,,Very easy,No,No,Yes,Yes,No,No,Yes,No,,21-30
395,2014-08-27 15:24:00,24.0,Female,United States,TX,No,Yes,No,,500-1000,No,No,No,No,No,No,No,Very difficult,Yes,Maybe,No,No,No,Maybe,No,Yes,,21-30
396,2014-08-27 15:25:00,29.0,Male,United States,TX,No,No,No,Never,1000+,No,No,Yes,,No,,,,Maybe,No,Some of them,Some of them,No,No,,No,,21-30
397,2014-08-27 15:25:00,48.0,Male,United Kingdom,,No,No,No,,26-100,No,Yes,,No,No,No,,,Maybe,Maybe,No,No,No,No,No,No,,41-50
398,2014-08-27 15:25:00,35.0,Male,United Kingdom,,No,No,No,Sometimes,6-25,No,Yes,No,No,No,No,,Very difficult,Maybe,Maybe,Some of them,Yes,No,Maybe,No,Yes,,31-40
399,2014-08-27 15:25:00,32.0,Female,United States,AL,No,No,No,Never,100-500,No,Yes,,,No,No,,,Maybe,No,No,Some of them,No,Maybe,,No,,31-40
400,2014-08-27 15:25:00,29.0,Male,Canada,,No,No,Yes,Sometimes,100-500,No,Yes,,,,,Yes,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,Yes,No,Being in Canada there are several health options that are available to Canadian citizens/perm residents for free so employers may not provide resources because they are available elsewhere. Otherwise good quiz. I hope this benefits everyone who's dealt with mental health issues in the past!,21-30
401,2014-08-27 15:26:00,26.0,Male,United States,OR,No,Yes,Yes,Often,6-25,No,Yes,Yes,Yes,No,No,,Somewhat difficult,Maybe,No,Some of them,Yes,No,No,No,No,,21-30
402,2014-08-27 15:26:00,28.0,Male,United States,NJ,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,No,,,Maybe,No,Some of them,No,No,Maybe,No,No,,21-30
403,2014-08-27 15:26:00,23.0,Male,United States,CA,No,No,No,,1000+,No,Yes,,No,No,,,,No,No,Some of them,Yes,No,Maybe,No,No,,21-30
404,2014-08-27 15:26:00,35.0,Male,United States,CA,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes,No,No,,Very difficult,Maybe,Maybe,Some of them,Some of them,No,Maybe,No,Yes,I'm troubled by the way that our hiring process tends to filter out non-neurotypicals of all stripes. Competent people who act a little funny can be hard to hire.,31-40
405,2014-08-27 15:27:00,29.0,Male,Germany,,No,Yes,Yes,Sometimes,26-100,No,Yes,,No,No,No,,Very easy,Maybe,No,Some of them,Some of them,Maybe,Maybe,,No,,21-30
406,2014-08-27 15:27:00,26.0,Male,United States,CA,No,Yes,No,,6-25,No,Yes,Yes,Yes,No,Yes,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,No,No,,21-30
407,2014-08-27 15:27:00,33.0,Male,United States,NH,No,Yes,Yes,Never,26-100,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Maybe,Yes,Some of them,No,No,Yes,No,,31-40
408,2014-08-27 15:27:00,33.0,Male,United States,CA,No,No,No,,1000+,Yes,Yes,,No,,,,,Yes,No,Some of them,No,No,Maybe,Yes,No,,31-40
409,2014-08-27 15:28:00,22.0,Male,Brazil,,Yes,No,No,Never,6-25,Yes,Yes,,No,No,No,,Somewhat easy,No,No,Yes,Yes,Maybe,No,,No,,21-30
410,2014-08-27 15:28:00,30.0,Female,Spain,,No,Yes,No,,500-1000,No,Yes,No,No,No,No,,,Yes,Maybe,No,No,No,No,,No,,21-30
411,2014-08-27 15:29:00,33.0,Male,United States,OH,No,Yes,Yes,Often,1000+,Yes,Yes,Yes,Yes,No,No,,Somewhat easy,Yes,No,No,No,No,No,No,No,,31-40
412,2014-08-27 15:29:00,31.0,Female,United States,OH,No,Yes,Yes,Rarely,1000+,No,No,,,No,,,Very difficult,Yes,Maybe,No,No,No,Maybe,No,No,,31-40
413,2014-08-27 15:29:00,21.0,Male,United States,MA,No,Yes,No,Never,1000+,No,Yes,,,,,,,No,No,Some of them,Some of them,No,Maybe,,Yes,,21-30
414,2014-08-27 15:30:00,31.0,Non-binary/Other,United Kingdom,,No,Yes,Yes,Sometimes,1000+,No,Yes,,No,No,No,,,Yes,Maybe,No,No,No,Yes,Yes,No,,31-40
415,2014-08-27 15:31:00,26.0,Female,United States,OK,No,No,Yes,Sometimes,100-500,Yes,Yes,,,,,,Somewhat difficult,No,No,Some of them,Some of them,No,No,Yes,No,,21-30
416,2014-08-27 15:31:00,30.0,Male,United States,CA,No,Yes,No,Often,6-25,No,Yes,,No,No,,,Somewhat easy,Maybe,No,Some of them,Yes,No,No,,No,,21-30
417,2014-08-27 15:31:00,30.0,Fluid,Germany,,No,Yes,Yes,Sometimes,100-500,No,Yes,,,No,No,,Somewhat difficult,No,No,Yes,Yes,Maybe,Maybe,No,No,In Germany your employer doesn't really provide mental health benefits. There's a standard and I get that but I would get the same at any other company in Germany.,21-30
418,2014-08-27 15:31:00,23.0,Male,India,,No,No,No,,6-25,No,Yes,No,No,No,No,,,No,No,Some of them,Yes,Maybe,Maybe,No,No,,21-30
419,2014-08-27 15:31:00,34.0,Male,Finland,,No,No,No,Never,6-25,No,Yes,No,No,No,No,,Somewhat easy,No,No,Yes,Yes,No,Maybe,,No,,31-40
420,2014-08-27 15:31:00,55.0,Male,United States,ID,No,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,,,,Yes,Maybe,No,No,No,No,No,Yes,,51-60
421,2014-08-27 15:32:00,28.0,Male,Germany,,No,Yes,Yes,Rarely,1-5,Yes,Yes,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No,fwiw I am a co founder of this company and the would you X in an interview questions shouldn't reflect how I would treat anyone addressing their own phys/mental health issue to me in such a situation.,21-30
422,2014-08-27 15:32:00,26.0,Male,Uruguay,,No,No,No,,26-100,Yes,Yes,,No,,No,,,No,No,Some of them,No,No,Yes,,No,,21-30
423,2014-08-27 15:32:00,28.0,Male,New Zealand,,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Yes,Yes,Yes,No,,Very easy,No,No,Yes,Yes,Yes,Yes,Yes,No,,21-30
424,2014-08-27 15:34:00,32.0,Male,United Kingdom,,No,Yes,Yes,Sometimes,6-25,No,Yes,No,No,No,,,Somewhat easy,No,No,Some of them,Yes,No,No,,No,,31-40
425,2014-08-27 15:34:00,28.0,Female,United States,NY,No,No,Yes,Rarely,1000+,No,No,Yes,Yes,No,,,,Maybe,No,No,No,No,No,,No,,21-30
426,2014-08-27 15:34:00,21.0,Male,United States,CA,No,No,No,Sometimes,6-25,No,No,,,No,Yes,Yes,,No,No,Some of them,Some of them,Maybe,Maybe,Yes,No,,21-30
427,2014-08-27 15:35:00,24.0,Male,United States,TX,No,Yes,Yes,Sometimes,100-500,No,Yes,No,Yes,No,No,,Somewhat difficult,Yes,No,Some of them,Some of them,No,Maybe,No,Yes,,21-30
428,2014-08-27 15:35:00,26.0,Female,United States,MD,No,No,No,,1000+,No,No,Yes,,Yes,,,,Maybe,No,Some of them,No,No,No,,No,,21-30
429,2014-08-27 15:35:00,23.0,Male,United States,IN,No,No,No,,1000+,No,No,Yes,No,No,No,,,No,No,Yes,No,No,Yes,,No,,21-30
430,2014-08-27 15:36:00,24.0,Female,United States,OR,No,No,No,,1000+,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Some of them,Yes,Yes,Yes,No,,21-30
431,2014-08-27 15:36:00,28.0,Male,Canada,,Yes,No,No,Never,100-500,Yes,Yes,,No,No,No,,Somewhat easy,Maybe,No,Some of them,Yes,No,No,Yes,No,,21-30
432,2014-08-27 15:38:00,24.0,Female,United States,NY,No,Yes,Yes,Rarely,6-25,No,Yes,No,No,No,No,,Very easy,Yes,No,No,Some of them,No,Yes,Yes,No,,21-30
433,2014-08-27 15:38:00,33.0,Male,United States,MS,Yes,No,Yes,Often,1-5,Yes,Yes,No,No,No,No,Yes,Somewhat easy,Yes,Maybe,Some of them,Some of them,Yes,Yes,,No,,31-40
434,2014-08-27 15:38:00,34.0,Male,United States,NJ,No,No,No,Sometimes,26-100,No,Yes,,No,No,No,,,Maybe,No,Yes,Yes,No,Maybe,,No,,31-40
435,2014-08-27 15:38:00,27.0,Female,United States,CA,No,No,Yes,Sometimes,26-100,No,Yes,,,No,No,,Somewhat difficult,Maybe,Maybe,Some of them,Some of them,No,No,,No,I talked to a psychiatrist once about taking medical leave for mental health issues with his referral. He was willing to help but warned me that I may not want to as he's seen that sort of thing follow people throughout their tech careers (word gets out even if it's confidential at work). I've been terrified of bringing mental health up anywhere that coworkers or potential employers could see ever since.,21-30
436,2014-08-27 15:38:00,28.0,Male,United States,TN,No,No,No,Never,6-25,No,Yes,,No,No,,,,No,No,Some of them,Yes,No,No,,No,,21-30
437,2014-08-27 15:39:00,26.0,Male,United States,WA,No,No,No,,1000+,No,Yes,,,,,,,No,No,Some of them,Yes,No,No,,Yes,,21-30
438,2014-08-27 15:40:00,20.0,Male,Australia,,No,No,No,,100-500,Yes,Yes,,,,,Yes,Very easy,No,No,Some of them,Yes,No,No,,No,,11-20
439,2014-08-27 15:43:00,23.0,Female,United States,MA,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,,,,Maybe,No,Some of them,No,No,Maybe,,No,,21-30
440,2014-08-27 15:43:00,29.0,Male,United States,PA,No,Yes,Yes,Rarely,1-5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,,21-30
441,2014-08-27 15:43:00,26.0,Male,United Kingdom,,No,Yes,No,Sometimes,6-25,No,Yes,No,No,No,No,,,Maybe,Maybe,No,No,No,Maybe,No,No,,21-30
442,2014-08-27 15:43:00,36.0,Male,United States,KY,No,No,No,Rarely,1000+,Yes,Yes,Yes,No,Yes,,,Somewhat easy,Maybe,No,No,No,No,No,,No,,31-40
443,2014-08-27 15:44:00,41.0,Male,United States,PA,No,No,Yes,Sometimes,1000+,No,Yes,Yes,Yes,Yes,Yes,Yes,,Maybe,No,Some of them,Yes,Maybe,Yes,Yes,Yes,,41-50
444,2014-08-27 15:44:00,33.0,Female,United States,MA,No,No,No,,100-500,Yes,Yes,Yes,No,,No,,,No,No,Some of them,Yes,No,No,Yes,No,,31-40
445,2014-08-27 15:46:00,23.0,Male,Canada,,No,Yes,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No,,21-30
446,2014-08-27 15:46:00,39.0,Male,United States,CA,No,Yes,No,Often,1000+,No,Yes,Yes,No,No,,,,Yes,No,Some of them,Some of them,No,Maybe,No,Yes,,31-40
447,2014-08-27 15:47:00,34.0,Male,United States,VT,No,Yes,No,,1000+,No,Yes,Yes,,,,,,Maybe,No,Some of them,Some of them,No,Maybe,,Yes,,31-40
448,2014-08-27 15:47:00,26.0,Female,United States,CA,No,No,Yes,Sometimes,100-500,No,Yes,Yes,Yes,No,No,,Somewhat difficult,Yes,Maybe,Some of them,Some of them,No,No,No,Yes,,21-30
449,2014-08-27 15:50:00,24.0,Male,United States,AZ,No,No,Yes,Rarely,26-100,No,Yes,Yes,Yes,Yes,No,,,No,No,Some of them,Yes,No,No,,No,,21-30
450,2014-08-27 15:51:00,37.0,Male,Canada,,No,Yes,Yes,Rarely,1000+,No,No,Yes,Yes,Yes,Yes,,,Maybe,Maybe,Some of them,Some of them,No,No,,No,,31-40
451,2014-08-27 15:53:00,43.0,Male,United States,MA,Yes,Yes,Yes,Often,6-25,Yes,Yes,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,So much depends upon the organization.,41-50
452,2014-08-27 15:53:00,40.0,Non-binary/Other,United States,VA,No,Yes,No,Never,1000+,No,Yes,Yes,Yes,Yes,,Yes,,Yes,Maybe,No,Some of them,No,Maybe,Yes,No,,31-40
453,2014-08-27 15:54:00,30.0,Male,United States,WA,No,Yes,Yes,Often,1000+,No,Yes,Yes,Yes,Yes,No,,Very difficult,Yes,No,Some of them,No,No,No,No,Yes,,21-30
454,2014-08-27 15:55:00,34.0,Male,United States,CA,No,No,Yes,Sometimes,6-25,No,Yes,,,No,No,,,Yes,Yes,Some of them,No,No,No,,No,Now at starutp.  Previously worked at big tech company which was actually quite good at supporting mental health issues.  Still wouldn't share with bosses/other employees though as there remains a strong negative stigma.,31-40
455,2014-08-27 15:55:00,27.0,Male,United States,OR,No,Yes,Yes,Sometimes,100-500,No,Yes,,,No,,,,Yes,No,No,No,No,Yes,,No,,21-30
456,2014-08-27 15:55:00,36.0,Male,United States,MI,No,No,No,Sometimes,1000+,No,Yes,,No,No,No,Yes,Somewhat easy,No,No,Yes,Yes,Maybe,Yes,,No,,31-40
457,2014-08-27 15:56:00,27.0,Male,Brazil,,No,No,No,Rarely,6-25,No,Yes,No,Yes,No,No,,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,No,No,,21-30
458,2014-08-27 15:58:00,35.0,Male,Netherlands,,No,Yes,No,Never,100-500,No,Yes,Yes,No,No,No,Yes,,Yes,No,No,No,No,Maybe,,No,Nice job on the text field for gender :-),31-40
459,2014-08-27 15:59:00,32.0,Male,United Kingdom,,No,No,No,Never,6-25,No,Yes,No,No,No,No,,,Maybe,No,Some of them,No,No,Yes,Yes,No,,31-40
460,2014-08-27 15:59:00,37.0,Male,United States,OR,No,No,No,,500-1000,No,Yes,Yes,No,No,No,,,Maybe,Maybe,Some of them,Some of them,No,No,,No,,31-40
461,2014-08-27 16:00:00,29.0,Male,United Kingdom,,No,No,No,,26-100,No,Yes,,No,,,,,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,,21-30
462,2014-08-27 16:01:00,33.0,Female,United States,CA,No,No,No,Never,500-1000,No,Yes,Yes,,Yes,Yes,,Very easy,Maybe,No,Some of them,Yes,No,No,Yes,No,I currently have the best managers I've ever worked with. I don't have any issues but one of my coworkers recently did and it was handled extremely well.,31-40
463,2014-08-27 16:01:00,28.0,Male,United States,UT,No,No,No,Sometimes,6-25,Yes,Yes,No,Yes,No,No,,Somewhat easy,Yes,Maybe,Some of them,No,No,No,,No,,21-30
464,2014-08-27 16:02:00,26.0,Female,United States,CA,No,Yes,No,Never,26-100,No,Yes,,,No,No,,Somewhat difficult,Maybe,Maybe,Some of them,No,No,Maybe,No,No,,21-30
465,2014-08-27 16:03:00,27.0,Male,United States,TX,No,Yes,Yes,Sometimes,6-25,Yes,Yes,,No,Yes,,,Somewhat easy,Yes,No,Some of them,Yes,No,Maybe,Yes,No,,21-30
466,2014-08-27 16:04:00,38.0,Male,United Kingdom,,Yes,No,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Yes,Somewhat easy,Maybe,Maybe,Some of them,Yes,No,Maybe,Yes,No,,31-40
467,2014-08-27 16:06:00,57.0,Male,United States,CA,No,Yes,Yes,Rarely,1000+,No,Yes,Yes,Yes,No,No,,,Maybe,No,Some of them,Yes,No,Maybe,No,No,,51-60
468,2014-08-27 16:07:00,28.0,Male,United Kingdom,,No,No,Yes,Sometimes,1000+,No,Yes,No,No,No,No,No,Very difficult,Yes,Maybe,No,Some of them,No,Maybe,No,No,,21-30
469,2014-08-27 16:10:00,26.0,Male,France,,No,No,No,Never,6-25,No,Yes,No,Yes,No,No,,,Maybe,No,Yes,Yes,Maybe,Maybe,No,No,,21-30
470,2014-08-27 16:11:00,42.0,Female,Netherlands,,No,No,Yes,Rarely,100-500,Yes,Yes,Yes,Yes,No,No,Yes,,Yes,No,Some of them,No,No,Maybe,,No,,41-50
471,2014-08-27 16:13:00,31.0,Male,United States,OR,No,No,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No,,31-40
472,2014-08-27 16:13:00,58.0,Male,United States,CA,No,No,Yes,Rarely,1000+,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,No,Some of them,Yes,No,Yes,Yes,No,,51-60
473,2014-08-27 16:13:00,29.0,Male,United States,OH,No,No,No,Sometimes,6-25,No,Yes,,No,No,No,,Very difficult,Yes,No,No,No,No,Maybe,No,No,,21-30
474,2014-08-27 16:14:00,39.0,Female,United Kingdom,,No,No,Yes,Sometimes,1000+,No,Yes,Yes,Yes,No,Yes,,,Yes,No,Some of them,Some of them,No,Maybe,No,Yes,,31-40
475,2014-08-27 16:14:00,34.0,Male,United States,OH,No,No,No,Sometimes,6-25,Yes,Yes,,No,No,No,,Very difficult,Maybe,No,Some of them,Yes,No,Maybe,,No,,31-40
476,2014-08-27 16:15:00,57.0,Male,United States,CA,No,No,Yes,Sometimes,1000+,No,Yes,Yes,,Yes,Yes,,,Maybe,Maybe,No,No,No,Maybe,,No,,51-60
477,2014-08-27 16:15:00,27.0,Male,Germany,,No,Yes,Yes,Sometimes,6-25,No,Yes,No,,No,No,,Somewhat difficult,Yes,Maybe,Some of them,No,No,No,No,Yes,,21-30
478,2014-08-27 16:16:00,23.0,Male,Germany,,Yes,Yes,Yes,Often,26-100,Yes,Yes,,No,,,,,No,Maybe,Yes,Yes,Maybe,Yes,,No,you rock for doing this!,21-30
479,2014-08-27 16:16:00,18.0,Male,Finland,,No,No,No,,500-1000,Yes,No,,No,No,,,Very easy,Yes,No,No,No,No,Maybe,,No,,11-20
480,2014-08-27 16:17:00,30.0,Female,United States,NY,No,No,No,,100-500,No,Yes,,,No,No,,,Maybe,No,Some of them,Yes,No,Maybe,,No,,21-30
481,2014-08-27 16:17:00,23.0,Male,United States,VA,No,No,No,Never,26-100,No,No,,,,,,,No,No,Yes,Yes,Maybe,Yes,Yes,No,,21-30
482,2014-08-27 16:18:00,43.0,Male,United States,CA,No,No,Yes,Sometimes,1000+,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,Maybe,No,No,No,Yes,,No,,41-50
483,2014-08-27 16:19:00,18.0,Female,United Kingdom,,No,Yes,Yes,Sometimes,1-5,Yes,Yes,,,,,,,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,,No,I don't have a job :D,11-20
484,2014-08-27 16:19:00,29.0,Male,United States,IL,No,No,Yes,Rarely,6-25,No,Yes,Yes,Yes,No,No,,,Maybe,No,Some of them,No,No,Maybe,,No,,21-30
485,2014-08-27 16:20:00,48.0,Male,United States,TX,No,No,No,Never,6-25,No,Yes,,No,No,,,,Maybe,No,No,No,No,Maybe,,No,,41-50
486,2014-08-27 16:20:00,43.0,Male,Germany,,No,No,Yes,Sometimes,26-100,No,No,No,Yes,,No,,Somewhat easy,Maybe,No,Some of them,Some of them,No,Yes,No,Yes,,41-50
487,2014-08-27 16:21:00,28.0,Female,United States,NY,No,Yes,Yes,Sometimes,26-100,No,Yes,,,No,No,,,Yes,Maybe,Some of them,No,No,Maybe,,No,,21-30
488,2014-08-27 16:21:00,30.0,Male,United States,CA,Yes,Yes,Yes,Often,1-5,Yes,Yes,No,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No,,21-30
489,2014-08-27 16:21:00,26.0,Male,Israel,MD,No,No,No,Sometimes,6-25,No,Yes,No,No,No,No,Yes,Very easy,Maybe,No,Some of them,Yes,No,Maybe,Yes,No,Israel has public health insurance for everyone. Everyone has free mental health coverage and it's quite good. So that explains some of my answers.,21-30
490,2014-08-27 16:21:00,33.0,Male,Italy,,No,No,No,Never,6-25,No,No,No,No,No,No,,,Maybe,Maybe,Some of them,Some of them,No,No,No,No,,31-40
491,2014-08-27 16:22:00,31.0,Male,United States,CA,No,No,No,,1000+,No,Yes,Yes,,,,Yes,,No,No,No,Some of them,No,No,Yes,No,,31-40
492,2014-08-27 16:22:00,30.0,Male,United States,PA,No,No,No,Rarely,100-500,No,No,,,No,No,,,No,No,Some of them,Some of them,No,No,,No,,21-30
493,2014-08-27 16:23:00,27.0,Male,Israel,,No,No,No,,26-100,No,Yes,No,No,No,No,,Somewhat difficult,Yes,No,Some of them,No,No,Maybe,No,Yes,,21-30
494,2014-08-27 16:25:00,24.0,Female,United States,CA,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,No,,,,,No,No,Some of them,Some of them,No,No,,Yes,,21-30
495,2014-08-27 16:26:00,25.0,Male,United States,WA,No,No,No,,26-100,No,Yes,,,,,,,Maybe,No,Some of them,No,No,No,,No,,21-30
496,2014-08-27 16:27:00,23.0,Female,United States,NY,No,Yes,Yes,Often,1000+,No,Yes,Yes,,,No,,,Maybe,No,Some of them,Some of them,No,No,Yes,Yes,,21-30
497,2014-08-27 16:27:00,36.0,Male,United States,TX,No,No,Yes,Sometimes,1000+,No,No,Yes,,No,No,,Somewhat difficult,Yes,Maybe,Some of them,No,No,No,No,Yes,Stigma is the worst. People first language is a small step but we can't get that right.,31-40
498,2014-08-27 16:28:00,25.0,Female,United States,CA,Yes,Yes,Yes,Often,1-5,Yes,Yes,,,No,No,Yes,Somewhat difficult,Yes,No,Some of them,No,No,Maybe,No,Yes,,21-30
499,2014-08-27 16:28:00,54.0,Male,United Kingdom,,No,No,Yes,Sometimes,1000+,Yes,No,No,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,No,No,,51-60
500,2014-08-27 16:29:00,34.0,Male,Netherlands,,No,No,No,Rarely,6-25,No,Yes,,,,,,Somewhat easy,No,No,Some of them,Some of them,No,Maybe,Yes,No,-,31-40
501,2014-08-27 16:29:00,38.0,Female,United States,AZ,No,No,Yes,,26-100,No,Yes,Yes,Yes,No,No,Yes,,Maybe,Maybe,No,No,No,No,No,No,,31-40
502,2014-08-27 16:31:00,40.0,Male,Ireland,,Yes,Yes,No,,1000+,No,Yes,No,No,No,No,No,,Yes,Maybe,Some of them,No,No,Maybe,No,Yes,,31-40
503,2014-08-27 16:32:00,32.0,Male,United Kingdom,,No,No,No,,26-100,No,Yes,No,,No,,,,No,No,No,Some of them,No,Maybe,,No,,31-40
504,2014-08-27 16:34:00,25.0,Male,Germany,,No,No,No,Never,1000+,No,No,,,,Yes,,,No,No,Yes,Yes,No,Yes,,No,,21-30
505,2014-08-27 16:35:00,35.0,Female,United States,OH,No,No,Yes,Sometimes,100-500,No,Yes,No,Yes,No,No,,,Yes,Maybe,No,No,No,Maybe,No,No,,31-40
506,2014-08-27 16:36:00,46.0,Male,United States,CA,No,No,Yes,Sometimes,1000+,No,Yes,Yes,Yes,Yes,Yes,,,Maybe,No,Some of them,No,No,No,Yes,No,,41-50
507,2014-08-27 16:39:00,42.0,Male,United States,KS,No,No,No,Never,100-500,No,No,Yes,No,Yes,No,,Very difficult,Maybe,No,Yes,Yes,Maybe,Yes,No,No,,41-50
508,2014-08-27 16:39:00,32.0,Male,United Kingdom,,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Yes,No,No,No,,,No,No,Yes,Yes,Maybe,Maybe,Yes,No,,31-40
509,2014-08-27 16:40:00,47.0,Male,United States,CA,No,Yes,Yes,Sometimes,1000+,No,Yes,Yes,Yes,Yes,Yes,,Very easy,No,No,Some of them,Yes,No,Yes,Yes,No,,41-50
510,2014-08-27 16:42:00,22.0,Male,United States,CA,No,No,No,,1000+,No,Yes,Yes,,Yes,,Yes,,No,No,Some of them,Yes,No,Maybe,Yes,No,,21-30
511,2014-08-27 16:42:00,33.0,Female,United States,NY,No,No,Yes,Sometimes,500-1000,Yes,Yes,Yes,Yes,Yes,Yes,,Very easy,No,No,Some of them,Some of them,No,No,,No,,31-40
512,2014-08-27 16:47:00,25.0,Female,United States,WA,No,No,No,Sometimes,6-25,No,Yes,No,No,No,No,No,Somewhat easy,Maybe,No,Some of them,No,No,No,Yes,No,,21-30
513,2014-08-27 16:53:00,29.0,Male,United States,CA,No,No,No,,1000+,No,Yes,,,No,,,,Maybe,No,No,No,No,Maybe,,No,,21-30
514,2014-08-27 16:55:00,39.0,Male,United States,WA,No,No,No,Never,26-100,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No,I work for an extremely supportive company and we are amazingly open about mental health issues. Employees often share their struggles with the whole team and receive a high level of support in return.,31-40
515,2014-08-27 17:00:00,38.0,Male,United States,VA,No,Yes,Yes,Sometimes,1000+,No,Yes,Yes,,Yes,Yes,Yes,,Yes,No,No,No,No,No,No,No,,31-40
516,2014-08-27 17:03:00,43.0,Male,United States,NC,No,No,No,,6-25,Yes,Yes,,No,No,,,,Maybe,No,Some of them,No,No,No,,No,,41-50
517,2014-08-27 17:04:00,46.0,Male,United States,OH,No,No,Yes,Rarely,500-1000,Yes,Yes,Yes,,Yes,Yes,Yes,,No,No,Some of them,Yes,No,Maybe,Yes,No,,41-50
518,2014-08-27 17:08:00,38.0,Female,United States,PA,No,Yes,Yes,Sometimes,1000+,No,No,Yes,Yes,Yes,Yes,Yes,Very easy,Maybe,No,Yes,Yes,No,No,No,Yes,,31-40
519,2014-08-27 17:09:00,33.0,Male,Germany,,No,No,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Yes,Very easy,Yes,Yes,Some of them,Some of them,No,Maybe,No,No,,31-40
520,2014-08-27 17:10:00,34.0,Male,United Kingdom,,No,Yes,Yes,Often,26-100,No,Yes,No,Yes,No,No,Yes,Very easy,Maybe,Maybe,Yes,Yes,No,No,No,No,,31-40
